,时间,温度
75447,2015-09-14 07:00:00,23.41050158571089
75456,2015-09-14 08:00:00,22.53875358207609
75465,2015-09-14 09:00:00,22.03717667542927
75474,2015-09-14 10:00:00,21.271583094103235
75483,2015-09-14 11:00:00,21.119527017566
75492,2015-09-14 12:00:00,20.89412688970189
75501,2015-09-14 13:00:00,21.018795344384458
75510,2015-09-14 14:00:00,20.62485179162658
75519,2015-09-14 15:00:00,20.203411066526563
75528,2015-09-14 16:00:00,20.15055295634703
75537,2015-09-14 17:00:00,19.958072749952255
75546,2015-09-14 18:00:00,19.63111932025093
75555,2015-09-14 19:00:00,19.48399301564757
75564,2015-09-14 20:00:00,19.136827521017487
75573,2015-09-14 21:00:00,19.05296662289844
75582,2015-09-14 22:00:00,18.47497825127703
75591,2015-09-14 23:00:00,18.564371449010732
75600,2015-09-15 00:00:00,18.569848973381674
75609,2015-09-15 01:00:00,18.83074345916948
75618,2015-09-15 02:00:00,18.98115627839542
75627,2015-09-15 03:00:00,18.763917661844015
75636,2015-09-15 04:00:00,18.667787109134046
75645,2015-09-15 05:00:00,18.71544157116122
75654,2015-09-15 06:00:00,18.593238002445574
75663,2015-09-15 07:00:00,18.937445633915345
75672,2015-09-15 08:00:00,19.007996147813046
75681,2015-09-15 09:00:00,19.26127687472519
75690,2015-09-15 10:00:00,19.432504286560746
75699,2015-09-15 11:00:00,19.6038960241274
75708,2015-09-15 12:00:00,19.295949603993243
75717,2015-09-15 13:00:00,19.661629130997078
75726,2015-09-15 14:00:00,19.814397285702555
75735,2015-09-15 15:00:00,19.806728751583243
75744,2015-09-15 16:00:00,20.029773543967856
75753,2015-09-15 17:00:00,19.786790562873012
75762,2015-09-15 18:00:00,19.448115231017923
75771,2015-09-15 19:00:00,19.63851397815173
75780,2015-09-15 20:00:00,19.61375556799507
75789,2015-09-15 21:00:00,19.672584179738966
75798,2015-09-15 22:00:00,19.496153119751032
75807,2015-09-15 23:00:00,19.98589857375662
75816,2015-09-16 00:00:00,20.33667923447151
75825,2015-09-16 01:00:00,20.764638213572912
75834,2015-09-16 02:00:00,23.42556477773099
75843,2015-09-16 03:00:00,23.433890614774832
75852,2015-09-16 04:00:00,23.680653087685577
75861,2015-09-16 05:00:00,25.417685616197534
75870,2015-09-16 06:00:00,25.801440973625457
75879,2015-09-16 07:00:00,25.84679487541681
75888,2015-09-16 08:00:00,25.519074592303568
75897,2015-09-16 09:00:00,25.075778544963544
75906,2015-09-16 10:00:00,22.478610364483178
75915,2015-09-16 11:00:00,21.55729076529139
75924,2015-09-16 12:00:00,21.570217722806795
75933,2015-09-16 13:00:00,21.82634676239189
75942,2015-09-16 14:00:00,20.51716366249393
75951,2015-09-16 15:00:00,19.57048312546468
75960,2015-09-16 16:00:00,19.704627697308958
75969,2015-09-16 17:00:00,19.059977854093233
75978,2015-09-16 18:00:00,18.73680391620788
75987,2015-09-16 19:00:00,18.95371388129703
75996,2015-09-16 20:00:00,18.442770407975914
76005,2015-09-16 21:00:00,18.124909668730368
76014,2015-09-16 22:00:00,20.045877465618403
76023,2015-09-16 23:00:00,20.478054138485433
76032,2015-09-17 00:00:00,21.642028067309802
76041,2015-09-17 01:00:00,22.002065744211567
76050,2015-09-17 02:00:00,25.2570846016416
76059,2015-09-17 03:00:00,25.518691165597588
76068,2015-09-17 04:00:00,25.551063334629855
76077,2015-09-17 05:00:00,26.4503632858505
76086,2015-09-17 06:00:00,26.692853289751923
76095,2015-09-17 07:00:00,27.007701390593464
76104,2015-09-17 08:00:00,26.241395731099196
76113,2015-09-17 09:00:00,25.811300517493137
76122,2015-09-17 10:00:00,23.371008634996464
76131,2015-09-17 11:00:00,23.01381927076757
76140,2015-09-17 12:00:00,21.996150017890958
76149,2015-09-17 13:00:00,21.37182179009139
76158,2015-09-17 14:00:00,20.687843321892352
76167,2015-09-17 15:00:00,20.584865863718736
76176,2015-09-17 16:00:00,20.340623052018568
76185,2015-09-17 17:00:00,19.523924168311687
76194,2015-09-17 18:00:00,19.222112575473012
76203,2015-09-17 19:00:00,19.15397217229851
76212,2015-09-17 20:00:00,19.066496108094647
76221,2015-09-17 21:00:00,19.0825452545015
76230,2015-09-17 22:00:00,19.79829336405199
76239,2015-09-17 23:00:00,20.05913307459607
76248,2015-09-18 00:00:00,20.9356465244336
76257,2015-09-18 01:00:00,21.448288030309723
76266,2015-09-18 02:00:00,25.0486100240837
76275,2015-09-18 03:00:00,25.193216667476456
76284,2015-09-18 04:00:00,25.185000380920055
76293,2015-09-18 05:00:00,26.027279303439222
76302,2015-09-18 06:00:00,26.11535789532391
76311,2015-09-18 07:00:00,26.126586820284345
76320,2015-09-18 08:00:00,25.345710945963386
76329,2015-09-18 09:00:00,25.276858464620688
76338,2015-09-18 10:00:00,23.288243241751577
76347,2015-09-18 11:00:00,22.557431940181
76356,2015-09-18 12:00:00,22.41474243031807
76365,2015-09-18 13:00:00,22.246034679693153
76374,2015-09-18 14:00:00,21.612668536681568
76383,2015-09-18 15:00:00,21.725888965428858
76392,2015-09-18 16:00:00,21.564137670755056
76401,2015-09-18 17:00:00,20.720818018605414
76410,2015-09-18 18:00:00,20.61822398713772
76419,2015-09-18 19:00:00,20.506756366189148
76428,2015-09-18 20:00:00,20.146554363556245
76437,2015-09-18 21:00:00,20.21392791331879
76446,2015-09-18 22:00:00,20.677052598881602
76455,2015-09-18 23:00:00,20.84921118986022
76464,2015-09-19 00:00:00,21.265886468757472
76473,2015-09-19 01:00:00,21.15726716048178
76482,2015-09-19 02:00:00,23.02159735537429
76491,2015-09-19 03:00:00,23.472397611102497
76500,2015-09-19 04:00:00,23.9551318339133
76509,2015-09-19 05:00:00,25.277296666570365
76518,2015-09-19 06:00:00,25.705146095184364
76527,2015-09-19 07:00:00,25.79311513658162
76536,2015-09-19 08:00:00,25.490427139843575
76545,2015-09-19 09:00:00,25.26343852991191
76554,2015-09-19 10:00:00,24.158786190024774
76563,2015-09-19 11:00:00,23.891099574017048
76572,2015-09-19 12:00:00,23.496772594553164
76581,2015-09-19 13:00:00,23.088423152699743
76590,2015-09-19 14:00:00,22.32584220977771
76599,2015-09-19 15:00:00,21.49939333269057
76608,2015-09-19 16:00:00,21.165154795575912
76617,2015-09-19 17:00:00,20.257309906336626
76626,2015-09-19 18:00:00,20.256269176706144
76635,2015-09-19 19:00:00,19.76838608098667
76644,2015-09-19 20:00:00,19.645744310321355
76653,2015-09-19 21:00:00,19.635884766453668
76662,2015-09-19 22:00:00,20.63378015635121
76671,2015-09-19 23:00:00,20.6921705661454
76680,2015-09-20 00:00:00,20.916201312916765
76689,2015-09-20 01:00:00,21.01660433463608
76698,2015-09-20 02:00:00,22.17197855019808
76707,2015-09-20 03:00:00,22.499424957092778
76716,2015-09-20 04:00:00,22.600868708442533
76725,2015-09-20 05:00:00,22.924480848277554
76734,2015-09-20 06:00:00,22.919989278293396
76743,2015-09-20 07:00:00,23.068813615451788
76752,2015-09-20 08:00:00,22.280871734692326
76761,2015-09-20 09:00:00,21.885120598892044
76770,2015-09-20 10:00:00,21.360976291836955
76779,2015-09-20 11:00:00,21.029093090201822
76788,2015-09-20 12:00:00,20.76639102137162
76797,2015-09-20 13:00:00,20.594889733317544
76806,2015-09-20 14:00:00,20.28338292234228
76815,2015-09-20 15:00:00,19.971437909417343
76824,2015-09-20 16:00:00,20.142500995521733
76833,2015-09-20 17:00:00,19.50940872872869
76842,2015-09-20 18:00:00,19.28866449657991
76851,2015-09-20 19:00:00,19.082052277308108
76860,2015-09-20 20:00:00,18.756906430649234
76869,2015-09-20 21:00:00,18.73844717351918
76878,2015-09-20 22:00:00,19.816697845938346
76887,2015-09-20 23:00:00,20.27806972370249
76896,2015-09-21 00:00:00,20.84417186743893
76905,2015-09-21 01:00:00,21.35938780976938
76914,2015-09-21 02:00:00,24.059040471230002
76923,2015-09-21 03:00:00,24.568778889189513
76932,2015-09-21 04:00:00,25.299425865028965
76941,2015-09-21 05:00:00,26.1486064682555
76950,2015-09-21 06:00:00,26.088572801150022
76959,2015-09-21 07:00:00,26.15961629224108
76968,2015-09-21 08:00:00,25.16424056355419
76977,2015-09-21 09:00:00,24.644533051239577
76986,2015-09-21 10:00:00,23.3455381466716
76995,2015-09-21 11:00:00,23.2890648704072
77004,2015-09-21 12:00:00,23.218569131753256
77013,2015-09-21 13:00:00,23.1581520379418
77022,2015-09-21 14:00:00,22.67930685743437
77031,2015-09-21 15:00:00,22.326663838433365
77040,2015-09-21 16:00:00,22.381384306899022
77049,2015-09-21 17:00:00,21.6874915195886
77058,2015-09-21 18:00:00,21.25076850149368
77067,2015-09-21 19:00:00,21.034680165060166
77076,2015-09-21 20:00:00,20.885581951683225
77085,2015-09-21 21:00:00,20.756093275554242
77094,2015-09-21 22:00:00,21.37806616787428
77103,2015-09-21 23:00:00,21.448507131284543
77112,2015-09-22 00:00:00,21.972103685902532
77121,2015-09-22 01:00:00,22.61998526849711
77130,2015-09-22 02:00:00,24.788098965001854
77139,2015-09-22 03:00:00,25.020893750766746
77148,2015-09-22 04:00:00,25.155202648342144
77157,2015-09-22 05:00:00,25.50642151100671
77166,2015-09-22 06:00:00,25.575054891374574
77175,2015-09-22 07:00:00,25.357706724335745
77184,2015-09-22 08:00:00,24.798232385088124
77193,2015-09-22 09:00:00,24.739348998100514
77202,2015-09-22 10:00:00,23.692758416545367
77211,2015-09-22 11:00:00,23.641324462702258
77220,2015-09-22 12:00:00,23.3730900942574
77229,2015-09-22 13:00:00,23.374404700106446
77238,2015-09-22 14:00:00,22.954004704636915
77247,2015-09-22 15:00:00,22.823749175096
77256,2015-09-22 16:00:00,22.799319416401616
77265,2015-09-22 17:00:00,22.733205697244408
77274,2015-09-22 18:00:00,22.651535808873724
77283,2015-09-22 19:00:00,22.690426231907377
77292,2015-09-22 20:00:00,22.223850705990856
77301,2015-09-22 21:00:00,22.14700103906658
77310,2015-09-22 22:00:00,22.2428029403143
77319,2015-09-22 23:00:00,22.0559645840216
77328,2015-09-23 00:00:00,21.818513902541433
77337,2015-09-23 01:00:00,21.492546427226912
77346,2015-09-23 02:00:00,23.10408887240063
77355,2015-09-23 03:00:00,23.636613791743237
77364,2015-09-23 04:00:00,24.064682321332068
77373,2015-09-23 05:00:00,25.194366947594364
77382,2015-09-23 06:00:00,25.708049183100957
77391,2015-09-23 07:00:00,26.08616269042682
77400,2015-09-23 08:00:00,25.79968816582676
77409,2015-09-23 09:00:00,25.763043527785157
77418,2015-09-23 10:00:00,23.528651786392054
77427,2015-09-23 11:00:00,23.35408308469025
77436,2015-09-23 12:00:00,22.848891011958592
77445,2015-09-23 13:00:00,22.79208908423199
77454,2015-09-23 14:00:00,22.237270640699656
77463,2015-09-23 15:00:00,21.772557473069266
77472,2015-09-23 16:00:00,21.88265571292512
77481,2015-09-23 17:00:00,21.38732318406117
77490,2015-09-23 18:00:00,20.944301012939675
77499,2015-09-23 19:00:00,20.752478109469443
77508,2015-09-23 20:00:00,20.62956246258558
77517,2015-09-23 21:00:00,20.189169503162155
77526,2015-09-23 22:00:00,21.291356957082336
77535,2015-09-23 23:00:00,21.899197836525353
77544,2015-09-24 00:00:00,22.706201502095666
77553,2015-09-24 01:00:00,23.0257054986525
77562,2015-09-24 02:00:00,25.317008718259657
77571,2015-09-24 03:00:00,25.558019790580946
77580,2015-09-24 04:00:00,25.721962095003143
77589,2015-09-24 05:00:00,26.745985276150034
77598,2015-09-24 06:00:00,27.25588801984067
77607,2015-09-24 07:00:00,27.471757255299355
77616,2015-09-24 08:00:00,26.27793081865338
77625,2015-09-24 09:00:00,26.046669739712346
77634,2015-09-24 10:00:00,23.917008264291574
77643,2015-09-24 11:00:00,23.841911405166012
77652,2015-09-24 12:00:00,23.342963710217255
77661,2015-09-24 13:00:00,23.456293689451947
77670,2015-09-24 14:00:00,22.72455120873831
77679,2015-09-24 15:00:00,21.930145849221155
77688,2015-09-24 16:00:00,21.874329875881266
77697,2015-09-24 17:00:00,21.843436638429196
77706,2015-09-24 18:00:00,21.867866397123574
77715,2015-09-24 19:00:00,21.89021469655701
77724,2015-09-24 20:00:00,21.773050450262655
77733,2015-09-24 21:00:00,21.772393147338114
77742,2015-09-24 22:00:00,22.18791814611751
77751,2015-09-24 23:00:00,21.876082683679975
77760,2015-09-25 00:00:00,22.038546056522037
77769,2015-09-25 01:00:00,22.140373234577766
77778,2015-09-25 02:00:00,22.583011978993277
77787,2015-09-25 03:00:00,22.489565413225055
77796,2015-09-25 04:00:00,23.05446250159992
77805,2015-09-25 05:00:00,23.29152975637412
77814,2015-09-25 06:00:00,23.092531295977945
77823,2015-09-25 07:00:00,22.978653564306132
77832,2015-09-25 08:00:00,21.88205318524432
77841,2015-09-25 09:00:00,21.765108039924776
77850,2015-09-25 10:00:00,21.76308135590755
77859,2015-09-25 11:00:00,22.026495502905945
77868,2015-09-25 12:00:00,21.736789238927035
77877,2015-09-25 13:00:00,21.551265488483356
77886,2015-09-25 14:00:00,20.916201312916765
77895,2015-09-25 15:00:00,20.319425032703077
77904,2015-09-25 16:00:00,20.454610334177815
77913,2015-09-25 17:00:00,20.078359185138055
77922,2015-09-25 18:00:00,20.009835355257604
77931,2015-09-25 19:00:00,20.0779757584321
77940,2015-09-25 20:00:00,20.105692031749044
77949,2015-09-25 21:00:00,20.00611063868541
77958,2015-09-25 22:00:00,20.930935853474587
77967,2015-09-25 23:00:00,21.456120890160157
77976,2015-09-26 00:00:00,21.863046175677155
77985,2015-09-26 01:00:00,22.47707665765933
77994,2015-09-26 02:00:00,25.166376798058867
78003,2015-09-26 03:00:00,25.779530876141692
78012,2015-09-26 04:00:00,26.099801726110442
78021,2015-09-26 05:00:00,27.214697036571224
78030,2015-09-26 06:00:00,27.122291200433487
78039,2015-09-26 07:00:00,27.121798223240088
78048,2015-09-26 08:00:00,26.41169196379169
78057,2015-09-26 09:00:00,26.03248295159162
78066,2015-09-26 10:00:00,23.03819425421824
78075,2015-09-26 11:00:00,22.49898675514309
78084,2015-09-26 12:00:00,22.27906415164991
78093,2015-09-26 13:00:00,21.97298008980189
78102,2015-09-26 14:00:00,20.989545364243632
78111,2015-09-26 15:00:00,20.36160197035929
78120,2015-09-26 16:00:00,20.103227145782125
78129,2015-09-26 17:00:00,18.969489151485334
78138,2015-09-26 18:00:00,19.097060694084476
78147,2015-09-26 19:00:00,18.974418923419186
78156,2015-09-26 20:00:00,18.251276155967922
78165,2015-09-26 21:00:00,18.371836467372265
78174,2015-09-26 22:00:00,19.424068899029486
78183,2015-09-26 23:00:00,20.264430688018823
78192,2015-09-27 00:00:00,20.929840348600415
78201,2015-09-27 01:00:00,21.572463507798876
78210,2015-09-27 02:00:00,24.987261751129186
78219,2015-09-27 03:00:00,25.0071999398394
78228,2015-09-27 04:00:00,25.311038216695344
78237,2015-09-27 05:00:00,26.574100561389987
78246,2015-09-27 06:00:00,26.81960320369543
78255,2015-09-27 07:00:00,26.888236584063307
78264,2015-09-27 08:00:00,26.04990147909119
78273,2015-09-27 09:00:00,25.77312217262769
78282,2015-09-27 10:00:00,22.836950008829955
78291,2015-09-27 11:00:00,22.280543083230064
78300,2015-09-27 12:00:00,22.02748145729271
78309,2015-09-27 13:00:00,21.44187932679571
78318,2015-09-27 14:00:00,20.354809840139325
78327,2015-09-27 15:00:00,19.814287735215125
78336,2015-09-27 16:00:00,19.61107158105331
78345,2015-09-27 17:00:00,18.80844993497977
78354,2015-09-27 18:00:00,18.93947231793257
78363,2015-09-27 19:00:00,18.96023213529843
78372,2015-09-27 20:00:00,19.41946777855792
78381,2015-09-27 21:00:00,19.48218543260516
78390,2015-09-27 22:00:00,20.751218278864123
78399,2015-09-27 23:00:00,21.02553269936071
78408,2015-09-28 00:00:00,21.228146325841678
78417,2015-09-28 01:00:00,21.468171443776235
78426,2015-09-28 02:00:00,23.771744317974274
78435,2015-09-28 03:00:00,23.63349160285181
78444,2015-09-28 04:00:00,23.676928371113345
78453,2015-09-28 05:00:00,23.88244508551093
78462,2015-09-28 06:00:00,23.717900253407944
78471,2015-09-28 07:00:00,23.963348120469725
78480,2015-09-28 08:00:00,23.138159073987865
78489,2015-09-28 09:00:00,23.104198422888054
78498,2015-09-28 10:00:00,22.95301875025016
78507,2015-09-28 11:00:00,22.623819535556745
78516,2015-09-28 12:00:00,22.423451694067833
78525,2015-09-28 13:00:00,22.312257949337774
78534,2015-09-28 14:00:00,22.455330885906715
78543,2015-09-28 15:00:00,22.232121767790982
78552,2015-09-28 16:00:00,22.401760697558945
78561,2015-09-28 17:00:00,22.494385634671477
78570,2015-09-28 18:00:00,22.661176251766577
78579,2015-09-28 19:00:00,22.805618569428187
78588,2015-09-28 20:00:00,22.766016068226325
78597,2015-09-28 21:00:00,22.763058205066
78606,2015-09-28 22:00:00,23.371556387433557
78615,2015-09-28 23:00:00,23.56151693261768
78624,2015-09-29 00:00:00,23.65222473620041
78633,2015-09-29 01:00:00,23.835064499702334
78642,2015-09-29 02:00:00,24.048304523462956
78651,2015-09-29 03:00:00,24.310404064612342
78660,2015-09-29 04:00:00,24.45484638227399
78669,2015-09-29 05:00:00,24.376791659988122
78678,2015-09-29 06:00:00,24.33401219465109
78687,2015-09-29 07:00:00,24.203373238404236
78696,2015-09-29 08:00:00,23.527446731030444
78705,2015-09-29 09:00:00,23.44659847131539
78714,2015-09-29 10:00:00,23.546234639622757
78723,2015-09-29 11:00:00,23.548096997908868
78732,2015-09-29 12:00:00,23.730553334704823
78741,2015-09-29 13:00:00,24.010126178597524
78750,2015-09-29 14:00:00,23.971509631782403
78759,2015-09-29 15:00:00,23.831120682155255
78768,2015-09-29 16:00:00,23.86464313130539
78777,2015-09-29 17:00:00,24.146461760190178
78786,2015-09-29 18:00:00,24.136985643028446
78795,2015-09-29 19:00:00,24.33532680050012
78804,2015-09-29 20:00:00,24.563575241037125
78813,2015-09-29 21:00:00,24.6184600352339
78822,2015-09-29 22:00:00,25.026590376112537
78831,2015-09-29 23:00:00,25.19316189223276
78840,2015-09-30 00:00:00,25.327635115539298
78849,2015-09-30 01:00:00,25.782598289789423
78858,2015-09-30 02:00:00,26.88034894896916
78867,2015-09-30 03:00:00,26.815221184198677
78876,2015-09-30 04:00:00,27.33334021444574
78885,2015-09-30 05:00:00,28.501257960817174
78894,2015-09-30 06:00:00,29.477298028474657
78903,2015-09-30 07:00:00,29.345180140647635
78912,2015-09-30 08:00:00,28.71515528750231
78921,2015-09-30 09:00:00,28.314036177818537
78930,2015-09-30 10:00:00,27.80375000742192
78939,2015-09-30 11:00:00,27.386855627549792
78948,2015-09-30 12:00:00,27.06335303820218
78957,2015-09-30 13:00:00,27.12075749360962
78966,2015-09-30 14:00:00,26.473533213939564
78975,2015-09-30 15:00:00,25.87714036043182
78984,2015-09-30 16:00:00,25.805275240685123
78993,2015-09-30 17:00:00,24.938128357521865
79002,2015-09-30 18:00:00,25.024947118801244
79011,2015-09-30 19:00:00,24.859087680849235
79020,2015-09-30 20:00:00,24.27786756984898
79029,2015-09-30 21:00:00,24.15719770795719
79038,2015-09-30 22:00:00,23.986791924777336
79047,2015-09-30 23:00:00,23.601667186256677
79056,2016-08-01 00:00:00,30.38629319783185
79065,2016-08-01 01:00:00,30.748795760700553
79074,2016-08-01 02:00:00,33.366395107084536
79083,2016-08-01 03:00:00,33.71799739645504
79092,2016-08-01 04:00:00,34.20374425766982
79101,2016-08-01 05:00:00,35.93540881229825
79110,2016-08-01 06:00:00,36.25485803361136
79119,2016-08-01 07:00:00,36.729102093647185
79128,2016-08-01 08:00:00,34.5264252183618
79137,2016-08-01 09:00:00,33.96837503545063
79146,2016-08-01 10:00:00,32.87259628504443
79155,2016-08-01 11:00:00,32.623478476654164
79164,2016-08-01 12:00:00,32.17218524373257
79173,2016-08-01 13:00:00,32.0673454272728
79182,2016-08-01 14:00:00,31.359539728060156
79191,2016-08-01 15:00:00,30.813211447302788
79200,2016-08-01 16:00:00,30.689802823225552
79209,2016-08-01 17:00:00,29.60706058082221
79218,2016-08-01 18:00:00,28.984430385577657
79227,2016-08-01 19:00:00,28.691875808925854
79236,2016-08-01 20:00:00,28.102384636125457
79245,2016-08-01 21:00:00,27.962543438935423
79254,2016-08-01 22:00:00,29.866804786492068
79263,2016-08-01 23:00:00,30.304623309461178
79272,2016-08-02 00:00:00,31.204471013118912
79281,2016-08-02 01:00:00,31.569602787685646
